datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
01/17/2012 22:00,1,0,1,1,18.86,22.725,72,26.0027
01/17/2012 23:00,1,0,1,1,18.86,22.725,72,26.0027
01/18/2012 0:00,1,0,1,2,18.86,22.725,77,22.0028
01/18/2012 1:00,1,0,1,2,18.86,22.725,77,22.0028
01/18/2012 2:00,1,0,1,2,18.04,21.97,51,32.9975
01/18/2012 3:00,1,0,1,2,18.04,21.97,51,32.9975
01/18/2012 4:00,1,0,1,1,13.94,14.395,46,35.0008
01/18/2012 5:00,1,0,1,1,13.94,14.395,46,35.0008
01/18/2012 6:00,1,0,1,1,13.94,14.395,36,35.0008
01/18/2012 7:00,1,0,1,1,13.12,14.395,42,23.9994
01/18/2012 8:00,1,0,1,1,12.3,13.635,52,27.9993
01/18/2012 9:00,1,0,1,1,11.48,12.88,52,22.0028
01/18/2012 10:00,1,0,1,1,12.3,13.635,42,31.0009
01/18/2012 11:00,1,0,1,1,12.3,13.635,42,26.0027
01/18/2012 12:00,1,0,1,1,12.3,12.88,39,32.9975
01/18/2012 13:00,1,0,1,1,12.3,13.635,42,31.0009
01/18/2012 14:00,1,0,1,1,12.3,13.635,33,26.0027
01/18/2012 15:00,1,0,1,1,12.3,12.88,33,35.0008
01/18/2012 16:00,1,0,1,1,11.48,11.365,30,35.0008
01/18/2012 17:00,1,0,1,1,10.66,10.605,33,30.0026
01/18/2012 18:00,1,0,1,1,9.84,10.605,32,23.9994
01/18/2012 19:00,1,0,1,1,9.02,9.85,37,26.0027
01/18/2012 20:00,1,0,1,1,9.02,10.605,37,16.9979
01/18/2012 21:00,1,0,1,1,8.2,8.335,40,27.9993
01/18/2012 22:00,1,0,1,1,7.38,8.335,47,16.9979
01/18/2012 23:00,1,0,1,1,6.56,6.82,47,19.9995
01/19/2012 0:00,1,0,1,1,5.74,6.82,50,12.998
01/19/2012 1:00,1,0,1,1,5.74,7.575,50,11.0014
01/19/2012 2:00,1,0,1,1,5.74,7.575,50,8.9981
01/19/2012 3:00,1,0,1,1,4.92,7.575,54,7.0015
01/19/2012 4:00,1,0,1,1,4.92,7.575,54,7.0015
01/19/2012 5:00,1,0,1,1,4.92,6.06,55,16.9979
01/19/2012 6:00,1,0,1,1,4.92,6.82,54,11.0014
01/19/2012 7:00,1,0,1,1,4.92,8.335,54,6.0032
01/19/2012 8:00,1,0,1,1,4.92,7.575,54,7.0015
01/19/2012 9:00,1,0,1,1,4.92,9.85,54,0
01/19/2012 10:00,1,0,1,1,5.74,10.605,59,0
01/19/2012 11:00,1,0,1,1,6.56,8.335,55,11.0014
01/19/2012 12:00,1,0,1,1,8.2,9.85,51,12.998
01/19/2012 13:00,1,0,1,1,9.02,10.605,47,19.0012
01/19/2012 14:00,1,0,1,1,9.84,11.365,44,12.998
01/19/2012 15:00,1,0,1,1,10.66,11.365,44,19.9995
01/19/2012 16:00,1,0,1,1,10.66,11.365,41,22.0028
01/19/2012 17:00,1,0,1,2,10.66,11.365,44,22.0028
01/19/2012 18:00,1,0,1,2,10.66,11.365,44,22.0028
01/19/2012 19:00,1,0,1,2,10.66,11.365,48,19.9995
01/19/2012 20:00,1,0,1,1,10.66,10.605,52,30.0026
01/19/2012 21:00,1,0,1,1,10.66,11.365,44,23.9994
01/19/2012 22:00,1,0,1,2,10.66,11.365,44,27.9993
01/19/2012 23:00,1,0,1,1,10.66,11.365,48,22.0028
01/20/2012 0:00,1,0,1,2,10.66,11.365,48,19.9995
01/20/2012 1:00,1,0,1,1,10.66,13.635,48,8.9981
01/20/2012 2:00,1,0,1,1,10.66,13.635,48,8.9981
01/20/2012 3:00,1,0,1,1,9.84,12.88,52,7.0015
01/20/2012 4:00,1,0,1,1,9.02,12.12,60,7.0015
01/20/2012 5:00,1,0,1,1,9.02,12.12,60,7.0015
01/20/2012 6:00,1,0,1,1,9.84,10.605,60,19.0012
01/20/2012 7:00,1,0,1,1,9.02,10.605,69,15.0013
01/20/2012 8:00,1,0,1,1,9.02,10.605,64,16.9979
01/20/2012 9:00,1,0,1,1,9.02,9.85,47,26.0027
01/20/2012 10:00,1,0,1,2,9.02,10.605,44,19.0012
01/20/2012 11:00,1,0,1,2,8.2,9.09,32,23.9994
01/20/2012 12:00,1,0,1,2,8.2,9.09,34,22.0028
01/20/2012 13:00,1,0,1,1,9.02,10.605,32,19.9995
01/20/2012 14:00,1,0,1,2,9.02,10.605,35,19.9995
01/20/2012 15:00,1,0,1,2,9.02,11.365,35,12.998
01/20/2012 16:00,1,0,1,2,8.2,10.605,37,11.0014
01/20/2012 17:00,1,0,1,2,9.02,12.88,32,6.0032
01/20/2012 18:00,1,0,1,2,8.2,11.365,34,6.0032
01/20/2012 19:00,1,0,1,2,8.2,11.365,37,7.0015
01/20/2012 20:00,1,0,1,2,8.2,11.365,34,6.0032
01/20/2012 21:00,1,0,1,2,8.2,11.365,37,6.0032
01/20/2012 22:00,1,0,1,2,8.2,9.85,37,15.0013
01/20/2012 23:00,1,0,1,3,6.56,7.575,64,15.0013
01/21/2012 0:00,1,0,0,3,6.56,7.575,64,15.0013
01/21/2012 1:00,1,0,0,4,5.74,6.82,86,12.998
01/21/2012 2:00,1,0,0,3,5.74,10.605,86,0
01/21/2012 3:00,1,0,0,3,5.74,9.09,93,6.0032
01/21/2012 4:00,1,0,0,3,6.56,9.85,86,6.0032
01/21/2012 5:00,1,0,0,3,6.56,9.09,86,7.0015
01/21/2012 6:00,1,0,0,3,6.56,8.335,93,11.0014
01/21/2012 7:00,1,0,0,3,6.56,8.335,93,11.0014
01/21/2012 8:00,1,0,0,2,6.56,7.575,93,16.9979
01/21/2012 9:00,1,0,0,2,6.56,7.575,93,16.9979
01/21/2012 10:00,1,0,0,3,6.56,7.575,93,16.9979
01/21/2012 11:00,1,0,0,2,7.38,10.605,86,7.0015
01/21/2012 12:00,1,0,0,2,8.2,10.605,80,11.0014
01/21/2012 13:00,1,0,0,2,8.2,9.85,80,16.9979
01/21/2012 14:00,1,0,0,3,8.2,9.85,80,12.998
01/21/2012 15:00,1,0,0,3,8.2,9.85,80,12.998
01/21/2012 16:00,1,0,0,2,8.2,9.09,80,19.9995
01/21/2012 17:00,1,0,0,2,8.2,9.09,80,26.0027
01/21/2012 18:00,1,0,0,2,8.2,9.09,75,26.0027
01/21/2012 19:00,1,0,0,2,7.38,7.575,80,26.0027
01/21/2012 20:00,1,0,0,2,7.38,8.335,80,19.9995
01/21/2012 21:00,1,0,0,1,7.38,7.575,74,22.0028
01/21/2012 22:00,1,0,0,2,7.38,8.335,74,19.9995
01/21/2012 23:00,1,0,0,2,6.56,7.575,80,16.9979
01/22/2012 0:00,1,0,0,1,6.56,6.82,80,19.9995
01/22/2012 1:00,1,0,0,2,7.38,8.335,74,19.9995
01/22/2012 2:00,1,0,0,2,7.38,8.335,74,19.0012
01/22/2012 3:00,1,0,0,2,7.38,8.335,69,19.0012
01/22/2012 4:00,1,0,0,3,6.56,6.82,80,19.0012
01/22/2012 5:00,1,0,0,3,6.56,7.575,74,15.0013
01/22/2012 6:00,1,0,0,2,6.56,7.575,74,15.0013
01/22/2012 7:00,1,0,0,2,6.56,7.575,74,15.0013
01/22/2012 8:00,1,0,0,2,6.56,7.575,74,15.0013
01/22/2012 9:00,1,0,0,2,6.56,7.575,74,15.0013
01/22/2012 10:00,1,0,0,2,6.56,6.82,74,19.0012
01/22/2012 11:00,1,0,0,3,6.56,7.575,80,16.9979
01/22/2012 12:00,1,0,0,2,6.56,7.575,80,15.0013
01/22/2012 13:00,1,0,0,2,6.56,9.09,80,8.9981
01/22/2012 14:00,1,0,0,2,6.56,8.335,80,11.0014
01/22/2012 15:00,1,0,0,2,6.56,7.575,80,12.998
01/22/2012 16:00,1,0,0,2,6.56,7.575,80,12.998
01/22/2012 17:00,1,0,0,2,6.56,9.09,80,7.0015
01/22/2012 18:00,1,0,0,3,6.56,9.09,86,7.0015
01/22/2012 19:00,1,0,0,3,6.56,9.09,86,7.0015
01/22/2012 20:00,1,0,0,3,6.56,8.335,86,11.0014
01/22/2012 21:00,1,0,0,3,6.56,9.09,86,7.0015
01/22/2012 22:00,1,0,0,2,6.56,9.85,93,6.0032
01/22/2012 23:00,1,0,0,2,6.56,9.09,93,7.0015
01/23/2012 0:00,1,0,1,2,7.38,12.12,86,0
01/23/2012 1:00,1,0,1,2,7.38,10.605,86,7.0015
01/23/2012 2:00,1,0,1,2,7.38,10.605,86,7.0015
01/23/2012 3:00,1,0,1,2,7.38,12.12,86,0
01/23/2012 4:00,1,0,1,2,8.2,12.88,80,0
01/23/2012 5:00,1,0,1,2,8.2,12.88,86,0
01/23/2012 6:00,1,0,1,2,8.2,12.88,86,0
01/23/2012 7:00,1,0,1,3,8.2,12.88,86,0
01/23/2012 8:00,1,0,1,3,8.2,10.605,86,8.9981
01/23/2012 9:00,1,0,1,2,8.2,11.365,86,6.0032
01/23/2012 10:00,1,0,1,2,8.2,12.88,93,0
01/23/2012 11:00,1,0,1,2,8.2,11.365,93,6.0032
01/23/2012 12:00,1,0,1,2,9.02,13.635,93,0
01/23/2012 13:00,1,0,1,3,9.02,12.88,93,6.0032
01/23/2012 14:00,1,0,1,3,9.02,11.365,93,12.998
01/23/2012 15:00,1,0,1,2,9.02,10.605,100,15.0013
01/23/2012 16:00,1,0,1,2,9.84,12.12,93,11.0014
01/23/2012 17:00,1,0,1,2,9.84,12.88,96,7.0015
01/23/2012 18:00,1,0,1,2,9.84,12.12,93,8.9981
01/23/2012 19:00,1,0,1,2,10.66,12.88,93,11.0014
01/23/2012 20:00,1,0,1,2,10.66,12.88,100,11.0014
01/23/2012 21:00,1,0,1,2,10.66,12.12,100,19.0012
01/23/2012 22:00,1,0,1,2,10.66,12.12,100,19.0012
01/23/2012 23:00,1,0,1,2,11.48,12.88,93,22.0028
01/24/2012 0:00,1,0,1,2,12.3,14.395,100,19.0012
01/24/2012 1:00,1,0,1,2,13.12,15.15,93,16.9979
01/24/2012 2:00,1,0,1,2,13.12,15.15,93,15.0013
01/24/2012 3:00,1,0,1,2,13.12,16.665,93,8.9981
01/24/2012 4:00,1,0,1,2,12.3,15.91,100,6.0032
01/24/2012 5:00,1,0,1,2,12.3,15.91,100,6.0032
01/24/2012 6:00,1,0,1,2,13.12,15.91,93,12.998
01/24/2012 7:00,1,0,1,2,13.12,16.665,93,8.9981
01/24/2012 8:00,1,0,1,2,13.12,16.665,93,8.9981
01/24/2012 9:00,1,0,1,2,13.12,16.665,87,6.0032
01/24/2012 10:00,1,0,1,1,13.12,16.665,93,6.0032
01/24/2012 11:00,1,0,1,1,13.94,16.665,87,8.9981
01/24/2012 12:00,1,0,1,1,13.94,16.665,87,11.0014
01/24/2012 13:00,1,0,1,1,13.94,16.665,87,11.0014
01/24/2012 14:00,1,0,1,1,14.76,17.425,81,15.0013
01/24/2012 15:00,1,0,1,2,16.4,20.455,71,11.0014
01/24/2012 16:00,1,0,1,1,16.4,20.455,71,8.9981
01/24/2012 17:00,1,0,1,1,17.22,21.21,67,6.0032
01/24/2012 18:00,1,0,1,1,16.4,20.455,62,6.0032
01/24/2012 19:00,1,0,1,1,18.04,21.97,51,6.0032
01/24/2012 20:00,1,0,1,1,13.12,17.425,76,0
01/24/2012 21:00,1,0,1,1,14.76,18.94,71,0
01/24/2012 22:00,1,0,1,1,13.12,17.425,81,0
01/24/2012 23:00,1,0,1,1,13.12,17.425,76,0
01/25/2012 0:00,1,0,1,1,10.66,15.15,93,0
01/25/2012 1:00,1,0,1,1,12.3,14.395,70,15.0013
01/25/2012 2:00,1,0,1,1,11.48,13.635,70,12.998
01/25/2012 3:00,1,0,1,1,10.66,12.88,75,12.998
01/25/2012 4:00,1,0,1,1,10.66,12.12,70,19.0012
01/25/2012 5:00,1,0,1,1,10.66,12.12,70,19.0012
01/25/2012 6:00,1,0,1,1,9.84,11.365,73,15.0013
01/25/2012 7:00,1,0,1,1,9.84,11.365,75,15.0013
01/25/2012 8:00,1,0,1,1,9.84,11.365,70,16.9979
01/25/2012 9:00,1,0,1,1,9.84,11.365,70,16.9979
01/25/2012 10:00,1,0,1,2,10.66,11.365,70,22.0028
01/25/2012 11:00,1,0,1,2,12.3,13.635,61,19.9995
01/25/2012 12:00,1,0,1,1,13.12,16.665,53,8.9981
01/25/2012 13:00,1,0,1,1,13.94,16.665,49,8.9981
01/25/2012 14:00,1,0,1,1,13.94,17.425,49,6.0032
01/25/2012 15:00,1,0,1,1,14.76,18.94,46,0
01/25/2012 16:00,1,0,1,1,13.94,16.665,53,11.0014
01/25/2012 17:00,1,0,1,1,14.76,17.425,53,11.0014
01/25/2012 18:00,1,0,1,1,13.12,16.665,66,8.9981
01/25/2012 19:00,1,0,1,2,13.94,18.18,53,0
01/25/2012 20:00,1,0,1,1,13.12,15.91,61,12.998
01/25/2012 21:00,1,0,1,1,12.3,16.665,65,0
01/25/2012 22:00,1,0,1,1,12.3,15.91,65,6.0032
01/25/2012 23:00,1,0,1,2,11.48,15.91,65,0
01/26/2012 0:00,1,0,1,2,11.48,14.395,75,7.0015
01/26/2012 1:00,1,0,1,2,11.48,15.91,75,0
01/26/2012 2:00,1,0,1,2,11.48,13.635,75,11.0014
01/26/2012 3:00,1,0,1,2,11.48,15.15,75,6.0032
01/26/2012 4:00,1,0,1,1,11.48,15.91,75,0
01/26/2012 5:00,1,0,1,2,12.3,15.91,75,7.0015
01/26/2012 6:00,1,0,1,2,11.48,15.91,81,0
01/26/2012 7:00,1,0,1,2,11.48,15.15,81,6.0032
01/26/2012 8:00,1,0,1,2,11.48,15.15,81,6.0032
01/26/2012 9:00,1,0,1,2,12.3,16.665,81,0
01/26/2012 10:00,1,0,1,2,12.3,15.15,81,8.9981
01/26/2012 11:00,1,0,1,2,12.3,15.91,87,7.0015
01/26/2012 12:00,1,0,1,2,13.94,16.665,81,8.9981
01/26/2012 13:00,1,0,1,2,15.58,19.695,71,0
01/26/2012 14:00,1,0,1,2,16.4,20.455,71,7.0015
01/26/2012 15:00,1,0,1,2,17.22,21.21,71,7.0015
01/26/2012 16:00,1,0,1,2,16.4,20.455,71,6.0032
01/26/2012 17:00,1,0,1,2,17.22,21.21,71,0
01/26/2012 18:00,1,0,1,2,17.22,21.21,71,0
01/26/2012 19:00,1,0,1,2,16.4,20.455,76,7.0015
01/26/2012 20:00,1,0,1,2,16.4,20.455,82,8.9981
01/26/2012 21:00,1,0,1,2,16.4,20.455,76,7.0015
01/26/2012 22:00,1,0,1,1,15.58,19.695,82,7.0015
01/26/2012 23:00,1,0,1,2,16.4,20.455,82,0
01/27/2012 0:00,1,0,1,2,16.4,20.455,82,16.9979
01/27/2012 1:00,1,0,1,2,16.4,20.455,87,15.0013
01/27/2012 2:00,1,0,1,1,17.22,21.21,94,8.9981
01/27/2012 3:00,1,0,1,2,17.22,21.21,94,19.0012
01/27/2012 4:00,1,0,1,2,16.4,20.455,100,19.9995
01/27/2012 5:00,1,0,1,2,17.22,21.21,94,22.0028
01/27/2012 6:00,1,0,1,2,17.22,21.21,100,22.0028
01/27/2012 7:00,1,0,1,2,17.22,21.21,100,19.9995
01/27/2012 8:00,1,0,1,3,20.5,24.24,88,19.0012
01/27/2012 9:00,1,0,1,3,20.5,24.24,88,19.0012
01/27/2012 10:00,1,0,1,3,19.68,23.485,100,11.0014
01/27/2012 11:00,1,0,1,2,19.68,23.485,94,8.9981
01/27/2012 12:00,1,0,1,2,20.5,24.24,88,11.0014
01/27/2012 13:00,1,0,1,1,20.5,24.24,59,31.0009
01/27/2012 14:00,1,0,1,1,20.5,24.24,55,36.9974
01/27/2012 15:00,1,0,1,1,19.68,23.485,51,22.0028
01/27/2012 16:00,1,0,1,1,18.04,21.97,51,36.9974
01/27/2012 17:00,1,0,1,1,17.22,21.21,50,39.0007
01/27/2012 18:00,1,0,1,1,16.4,20.455,50,32.9975
01/27/2012 19:00,1,0,1,1,14.76,16.665,50,26.0027
01/27/2012 20:00,1,0,1,1,13.94,15.15,53,23.9994
01/27/2012 21:00,1,0,1,1,13.94,14.395,53,35.0008
01/27/2012 22:00,1,0,1,1,13.94,15.15,49,26.0027
01/27/2012 23:00,1,0,1,1,13.12,14.395,49,27.9993
01/28/2012 0:00,1,0,0,1,12.3,14.395,52,19.0012
01/28/2012 1:00,1,0,0,1,12.3,15.15,52,11.0014
01/28/2012 2:00,1,0,0,1,10.66,15.15,60,0
01/28/2012 3:00,1,0,0,1,10.66,14.395,60,6.0032
01/28/2012 4:00,1,0,0,1,10.66,12.88,60,11.0014
01/28/2012 5:00,1,0,0,1,9.84,12.88,75,6.0032
01/28/2012 6:00,1,0,0,1,9.84,14.395,70,0
01/28/2012 7:00,1,0,0,1,9.02,13.635,75,0
01/28/2012 8:00,1,0,0,1,8.2,11.365,80,6.0032
01/28/2012 9:00,1,0,0,1,9.02,13.635,80,0
01/28/2012 10:00,1,0,0,1,10.66,13.635,70,8.9981
01/28/2012 11:00,1,0,0,1,12.3,15.15,56,8.9981
01/28/2012 12:00,1,0,0,1,12.3,14.395,61,19.0012
01/28/2012 13:00,1,0,0,1,13.94,15.91,57,16.9979
01/28/2012 14:00,1,0,0,1,15.58,19.695,50,26.0027
01/28/2012 15:00,1,0,0,1,16.4,20.455,47,22.0028
01/28/2012 16:00,1,0,0,1,17.22,21.21,44,23.9994
01/28/2012 17:00,1,0,0,1,17.22,21.21,44,26.0027
01/28/2012 18:00,1,0,0,1,17.22,21.21,41,15.0013
01/28/2012 19:00,1,0,0,2,17.22,21.21,41,36.9974
01/28/2012 20:00,1,0,0,1,16.4,20.455,35,26.0027
01/28/2012 21:00,1,0,0,1,14.76,16.665,29,23.9994
01/28/2012 22:00,1,0,0,1,13.94,16.665,34,12.998
01/28/2012 23:00,1,0,0,1,13.12,15.91,31,12.998
01/29/2012 0:00,1,0,0,1,12.3,14.395,33,15.0013
01/29/2012 1:00,1,0,0,1,12.3,13.635,28,23.9994
01/29/2012 2:00,1,0,0,1,11.48,12.88,26,22.0028
01/29/2012 3:00,1,0,0,1,10.66,12.88,28,12.998
01/29/2012 4:00,1,0,0,1,9.84,12.88,30,0
01/29/2012 5:00,1,0,0,1,8.2,10.605,51,8.9981
01/29/2012 6:00,1,0,0,1,8.2,11.365,40,7.0015
01/29/2012 7:00,1,0,0,1,8.2,10.605,37,8.9981
01/29/2012 8:00,1,0,0,1,7.38,9.85,40,8.9981
01/29/2012 9:00,1,0,0,1,7.38,9.85,43,8.9981
01/29/2012 10:00,1,0,0,1,9.84,12.12,35,8.9981
01/29/2012 11:00,1,0,0,1,11.48,13.635,28,15.0013
01/29/2012 12:00,1,0,0,1,13.12,15.15,26,15.0013
01/29/2012 13:00,1,0,0,1,13.12,15.15,26,15.0013
01/29/2012 14:00,1,0,0,1,13.12,15.15,26,16.9979
01/29/2012 15:00,1,0,0,1,14.76,16.665,25,19.0012
01/29/2012 16:00,1,0,0,1,14.76,16.665,21,27.9993
01/29/2012 17:00,1,0,0,1,14.76,16.665,21,27.9993
01/29/2012 18:00,1,0,0,1,13.94,15.15,23,23.9994
01/29/2012 19:00,1,0,0,1,13.12,15.15,29,16.9979
01/29/2012 20:00,1,0,0,1,12.3,14.395,39,15.0013
01/29/2012 21:00,1,0,0,1,12.3,14.395,33,19.0012
01/29/2012 22:00,1,0,0,1,13.12,14.395,26,26.0027
01/29/2012 23:00,1,0,0,1,12.3,13.635,33,22.0028
01/30/2012 0:00,1,0,1,2,13.12,14.395,26,27.9993
01/30/2012 1:00,1,0,1,1,10.66,11.365,60,23.9994
01/30/2012 2:00,1,0,1,1,9.84,10.605,48,23.9994
01/30/2012 3:00,1,0,1,1,9.84,11.365,48,12.998
01/30/2012 4:00,1,0,1,1,8.2,10.605,51,8.9981
01/30/2012 5:00,1,0,1,1,8.2,10.605,51,8.9981
01/30/2012 6:00,1,0,1,1,9.02,10.605,44,16.9979
01/30/2012 7:00,1,0,1,1,9.02,10.605,44,19.0012
01/30/2012 8:00,1,0,1,1,8.2,9.85,47,15.0013
01/30/2012 9:00,1,0,1,1,8.2,9.85,47,15.0013
01/30/2012 10:00,1,0,1,1,9.02,10.605,41,19.0012
01/30/2012 11:00,1,0,1,1,10.66,12.88,38,0
01/30/2012 12:00,1,0,1,1,10.66,11.365,35,26.0027
01/30/2012 13:00,1,0,1,1,12.3,14.395,31,12.998
01/30/2012 14:00,1,0,1,1,13.12,16.665,24,8.9981
01/30/2012 15:00,1,0,1,1,13.12,15.91,24,12.998
01/30/2012 16:00,1,0,1,1,13.94,16.665,25,12.998
01/30/2012 17:00,1,0,1,1,14.76,17.425,21,12.998
01/30/2012 18:00,1,0,1,1,13.94,16.665,23,11.0014
01/30/2012 19:00,1,0,1,1,12.3,15.91,45,7.0015
01/30/2012 20:00,1,0,1,1,12.3,15.15,39,11.0014
01/30/2012 21:00,1,0,1,1,12.3,15.15,42,11.0014
01/30/2012 22:00,1,0,1,1,11.48,13.635,48,15.0013
01/30/2012 23:00,1,0,1,1,10.66,12.88,60,12.998
01/31/2012 0:00,1,0,1,1,11.48,13.635,52,16.9979
01/31/2012 1:00,1,0,1,1,12.3,13.635,42,19.9995
01/31/2012 2:00,1,0,1,1,12.3,14.395,42,15.0013
01/31/2012 3:00,1,0,1,1,12.3,14.395,45,15.0013
01/31/2012 4:00,1,0,1,1,12.3,14.395,49,12.998
01/31/2012 5:00,1,0,1,1,12.3,14.395,49,12.998
01/31/2012 6:00,1,0,1,1,11.48,13.635,52,11.0014
01/31/2012 7:00,1,0,1,1,10.66,12.88,60,12.998
01/31/2012 8:00,1,0,1,1,10.66,13.635,60,7.0015
01/31/2012 9:00,1,0,1,1,12.3,14.395,52,12.998
01/31/2012 10:00,1,0,1,2,13.12,15.91,57,12.998
01/31/2012 11:00,1,0,1,1,16.4,20.455,37,19.0012
01/31/2012 12:00,1,0,1,1,16.4,20.455,43,19.9995
01/31/2012 13:00,1,0,1,1,18.86,22.725,36,15.0013
01/31/2012 14:00,1,0,1,1,20.5,24.24,29,22.0028
01/31/2012 15:00,1,0,1,1,22.14,25.76,26,30.0026
01/31/2012 16:00,1,0,1,1,22.14,25.76,26,30.0026
01/31/2012 17:00,1,0,1,1,22.14,25.76,26,27.9993
01/31/2012 18:00,1,0,1,1,22.14,25.76,24,23.9994
01/31/2012 19:00,1,0,1,1,20.5,24.24,29,19.0012
01/31/2012 20:00,1,0,1,1,16.4,20.455,58,7.0015
01/31/2012 21:00,1,0,1,1,18.86,22.725,33,19.9995
01/31/2012 22:00,1,0,1,1,18.04,21.97,35,19.9995
01/31/2012 23:00,1,0,1,1,18.04,21.97,38,16.9979
02/01/2012 0:00,1,0,1,1,18.04,21.97,38,19.0012
02/01/2012 1:00,1,0,1,1,18.04,21.97,41,19.0012
02/01/2012 2:00,1,0,1,1,18.04,21.97,44,19.0012
02/01/2012 3:00,1,0,1,1,18.04,21.97,44,12.998
02/01/2012 4:00,1,0,1,1,16.4,20.455,50,11.0014
02/01/2012 5:00,1,0,1,1,16.4,20.455,50,11.0014
02/01/2012 6:00,1,0,1,3,16.4,20.455,54,11.0014
02/01/2012 7:00,1,0,1,3,15.58,19.695,62,6.0032
02/01/2012 8:00,1,0,1,3,14.76,18.18,73,7.0015
02/01/2012 9:00,1,0,1,2,14.76,17.425,71,12.998
02/01/2012 10:00,1,0,1,1,16.4,20.455,62,8.9981
02/01/2012 11:00,1,0,1,1,16.4,20.455,58,11.0014
02/01/2012 12:00,1,0,1,1,18.04,21.97,54,7.0015
02/01/2012 13:00,1,0,1,1,18.86,22.725,47,15.0013
02/01/2012 14:00,1,0,1,1,25.42,31.06,33,15.0013
02/01/2012 15:00,1,0,1,1,24.6,31.06,35,19.0012
02/01/2012 16:00,1,0,1,1,24.6,31.06,40,15.0013
02/01/2012 17:00,1,0,1,1,23.78,27.275,43,12.998
02/01/2012 18:00,1,0,1,1,22.96,26.515,46,11.0014
02/01/2012 19:00,1,0,1,1,22.14,25.76,52,19.0012
02/01/2012 20:00,1,0,1,1,21.32,25,52,11.0014
02/01/2012 21:00,1,0,1,1,21.32,25,52,11.0014
02/01/2012 22:00,1,0,1,1,20.5,24.24,55,12.998
02/01/2012 23:00,1,0,1,1,18.86,22.725,63,6.0032
02/02/2012 0:00,1,0,1,1,18.86,22.725,59,8.9981
02/02/2012 1:00,1,0,1,2,18.86,22.725,55,0
02/02/2012 2:00,1,0,1,2,17.22,21.21,67,8.9981
02/02/2012 3:00,1,0,1,2,17.22,21.21,67,8.9981
02/02/2012 4:00,1,0,1,3,16.4,20.455,82,6.0032
02/02/2012 5:00,1,0,1,3,16.4,20.455,82,0
02/02/2012 6:00,1,0,1,3,14.76,18.94,90,0
02/02/2012 7:00,1,0,1,3,14.76,18.94,93,0
02/02/2012 8:00,1,0,1,3,16.4,20.455,87,0
02/02/2012 9:00,1,0,1,3,15.58,19.695,87,0
02/02/2012 10:00,1,0,1,3,17.22,21.21,77,7.0015
02/02/2012 11:00,1,0,1,3,16.4,20.455,82,16.9979
02/02/2012 12:00,1,0,1,1,17.22,21.21,82,0
02/02/2012 13:00,1,0,1,2,17.22,21.21,77,0
02/02/2012 14:00,1,0,1,1,16.4,20.455,76,7.0015
02/02/2012 15:00,1,0,1,1,18.86,22.725,67,11.0014
02/02/2012 16:00,1,0,1,1,18.86,22.725,55,19.0012
02/02/2012 17:00,1,0,1,1,17.22,21.21,54,32.9975
02/02/2012 18:00,1,0,1,1,16.4,20.455,43,31.0009
02/02/2012 19:00,1,0,1,1,15.58,19.695,43,35.0008
02/02/2012 20:00,1,0,1,1,14.76,15.91,46,35.0008
02/02/2012 21:00,1,0,1,1,13.94,15.15,46,27.9993
02/02/2012 22:00,1,0,1,1,13.12,14.395,49,27.9993
02/02/2012 23:00,1,0,1,1,13.12,15.15,49,16.9979
02/03/2012 0:00,1,0,1,1,13.12,14.395,53,26.0027
02/03/2012 1:00,1,0,1,1,12.3,13.635,56,22.0028
02/03/2012 2:00,1,0,1,1,12.3,14.395,52,15.0013
02/03/2012 3:00,1,0,1,1,11.48,12.88,56,19.9995
02/03/2012 4:00,1,0,1,1,10.66,12.88,60,15.0013
02/03/2012 5:00,1,0,1,1,10.66,12.88,60,15.0013
02/03/2012 6:00,1,0,1,1,9.84,12.12,65,11.0014
02/03/2012 7:00,1,0,1,1,9.84,11.365,65,15.0013
02/03/2012 8:00,1,0,1,1,9.84,11.365,65,15.0013
02/03/2012 9:00,1,0,1,1,9.84,11.365,65,12.998
02/03/2012 10:00,1,0,1,1,11.48,12.88,56,19.0012
02/03/2012 11:00,1,0,1,1,13.12,15.15,53,19.9995
02/03/2012 12:00,1,0,1,1,13.94,16.665,46,8.9981
02/03/2012 13:00,1,0,1,1,14.76,18.18,46,0
02/03/2012 14:00,1,0,1,1,14.76,17.425,46,15.0013
02/03/2012 15:00,1,0,1,1,15.58,19.695,40,0
02/03/2012 16:00,1,0,1,1,16.4,20.455,37,7.0015
02/03/2012 17:00,1,0,1,1,16.4,20.455,37,6.0032
02/03/2012 18:00,1,0,1,1,15.58,19.695,40,8.9981
02/03/2012 19:00,1,0,1,1,13.94,17.425,49,7.0015
02/03/2012 20:00,1,0,1,1,13.94,17.425,49,7.0015
02/03/2012 21:00,1,0,1,1,13.94,17.425,49,7.0015
02/03/2012 22:00,1,0,1,1,13.94,17.425,49,7.0015
02/03/2012 23:00,1,0,1,1,10.66,13.635,70,7.0015
02/04/2012 0:00,1,0,0,1,10.66,13.635,70,7.0015
02/04/2012 1:00,1,0,0,1,10.66,13.635,70,7.0015
02/04/2012 2:00,1,0,0,1,9.84,12.88,70,6.0032
02/04/2012 3:00,1,0,0,1,9.84,14.395,75,0
02/04/2012 4:00,1,0,0,1,9.84,12.88,81,6.0032
